Year,P_ID,Scheme_Typ,Scheme,Plantation_Area_Ha,Mode,Mode_Name,Locality,Type_of_PI,Type_of_Su,Beat,District,Subdivision,Range,User_Name,Designatio,Type_of_Pl
2024-25,SNM24004,Single,SCATFORM,3.11686,JFMC,Manikyanagar,Manikyanagar,ANR,Block,Boxanagar,Sepahijala,Sonamura,Baoxanagar,Nil,Beat Officer,
2024-25,SNM24005,Single,SCATFORM,10.3248,JFMC,North Kalamchowra,North Kalamchowra,ANR,Block,Kalamchowra,Sepahijala,Sonamura,Baoxanagar,Nil,Beat Officer,
2024-25,SNM24006,Single,SCATFORM,18.0427,JFMC,Putia,Putia,ANR,Block,Veluarchar,Sepahijala,Sonamura,Baoxanagar,Nil,Beat Officer,
2024-25,SNM24008,Single,SCATFORM,7.35068,JFMC,Anandanagar,Anandanagar,ANR,Block,Kamalnagar,Sepahijala,Sonamura,Baoxanagar,Nil,Beat Officer,
2024-25,SNM24007,Single,SCATFORM,5.92494,JFMC,Dayalpara,Dayalpara,ANR,Block,Veluarchar,Sepahijala,Sonamura,Baoxanagar,Nil,Beat Officer,
2024-25,SNM24009,Single,SCATFORM,6.1541,JFMC,Kamalnagar,Kamalnagar,ANR,Block,Kamalnagar,Sepahijala,Sonamura,Baoxanagar,Nil,Beat Officer,
2024-25,SNM24010,Single,SCATFORM,14.9258,JFMC,Ashabari,Ashabari,ANR,Block,Ashabari,Sepahijala,Sonamura,Baoxanagar,Nil,Beat Officer,
2024-25,BGF202434,Single,SCATFORM,11.2045,JFMC,Batuabari,Batuabari,ANR,Block,Matai,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202421,Single,SCATFORM,5.90887,JFMC,Malambari,Malambari,Others,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202422,Single,SCATFORM,10.918,JFMC,Malambari,Malambari,ANR,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202424,Single,SCATFORM,18.1377,JFMC,Manirampur,Manirampur,ANR,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202448,Single,SCATFORM,10.8136,JFMC,Twichoma,Twichoma,TPM,Block,Bagafa,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202449,Single,SCATFORM,21.411,JFMC,Raikalam,Raikalam,ANR,Block,Bagafa,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202459,Single,SCATFORM,2.14045,JFMC,Twisawklou,Twisawklou,Others,Block,Patichari,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202423,Single,SCATFORM,18.0008,JFMC,Manirampur,Manirampur,ANR,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202427,Single,SCATFORM,2.36867,JFMC,West Tekka,West Tekka,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202412,Single,SCATFORM,20.7651,JFMC,Lamakaham,Lamakaham,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202417,Single,SCATFORM,6.93219,JFMC,Maa Bankumari,Maa Bankumari,ANR,Block,Hrishyamukh,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202418,Single,SCATFORM,20.8381,JFMC,Maa Bankumari,Maa Bankumari,TPM,Block,Hrishyamukh,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202441 Plot-I,Single,SCATFORM,6.4569,JFMC,Pragati,Pragati,ANR,Block,Santirbazar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202442,Single,SCATFORM,4.84014,JFMC,Pragati,Pragati,ANR,Block,Santirbazar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202443,Single,SCATFORM,6.23689,JFMC,Pragati,Pragati,ANR,Block,Santirbazar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202444,Single,SCATFORM,3.3826,JFMC,Pragati,Pragati,ANR,Block,Santirbazar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202445,Single,SCATFORM,5.2032,JFMC,Pragati,Pragati,Others,Block,Santirbazar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202441 Plot-II,Single,SCATFORM,1.14599,JFMC,Pragati,Pragati,ANR,Block,Santirbazar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202447,Single,SCATFORM,10.4319,JFMC,Paribattan,Paribattan,ANR,Block,Bagafa,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202450,Single,SCATFORM,5.49048,JFMC,Raikalam,Raikalam,Others,Block,Bagafa,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202451,Single,SCATFORM,11.3821,JFMC,Yapreekta,Yapreekta,ANR,Block,Devipur,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202452,Single,SCATFORM,10.228,JFMC,Yapreekta,Yapreekta,ANR,Block,Devipur,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202453,Single,SCATFORM,5.67026,JFMC,Yapreekta,Yapreekta,Others,Block,Devipur,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202454,Single,SCATFORM,10.5242,JFMC,Kamihamkhrai,Kamihamkhrai,ANR,Block,Devipur,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202455,Single,SCATFORM,3.4275,JFMC,Kamihamkhrai,Kamihamkhrai,Others,Block,Devipur,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202456,Single,SCATFORM,10.4463,JFMC,Kokbang Moth,Kokbang Moth,ANR,Block,Devipur,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202458,Single,SCATFORM,11.976,JFMC,Patichari,Patichari,ANR,Block,Patichari,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202457,Single,SCATFORM,6.94537,JFMC,Kokbang Moth,Kokbang Moth,Others,Block,Devipur,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202401,Single,SCATFORM,9.77392,JFMC,Pohar,Pohar,ANR,Block,SK Bari,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202402,Single,SCATFORM,10.5379,JFMC,Pohar,Pohar,ANR,Block,SK Bari,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202403,Single,SCATFORM,16.1936,JFMC,Hakchal,Hakchal,ANR,Block,SK Bari,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202405,Single,SCATFORM,12.4638,JFMC,Kathalia,Kathalia,ANR,Block,Muhuripur,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202406,Single,SCATFORM,3.20265,JFMC,Kathalia,Kathalia,Others,Block,Muhuripur,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202407,Single,SCATFORM,10.2005,JFMC,Khakaham,Khakaham,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202408,Single,SCATFORM,5.09649,JFMC,Khorangbaksa,Khorangbaksa,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202409,Single,SCATFORM,1.74154,JFMC,Thanasa,Thanasa,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202410,Single,SCATFORM,25.3501,JFMC,Khunati,Khunati,ANR,Block,Kakulia,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202411,Single,SCATFORM,20.273,JFMC,Sakyamuni,Sakyamuni,ANR,Block,Kakulia,South Tripura,Bagafa,Kakulia,Nil,Beat Officer,
2024-25,BGF202413,Single,SCATFORM,17.9365,JFMC,Lamakaham,Lamakaham,TPM,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202414,Single,SCATFORM,10.985,JFMC,Nayabari,Nayabari,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202415,Single,SCATFORM,11.6019,JFMC,Nayabari,Nayabari,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202416,Single,SCATFORM,17.5099,JFMC,Nayabari,Nayabari,TPM,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202419,Single,SCATFORM,6.713,JFMC,Ambuchai,Ambuchai,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202420,Single,SCATFORM,10.8471,JFMC,Malambari,Malambari,TPM,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202425,Single,SCATFORM,20.8217,JFMC,Manirampur,Manirampur,TPM,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202426,Single,SCATFORM,15.2713,JFMC,Manirampur,Manirampur,Others,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202428,Single,SCATFORM,11.1606,JFMC,Joypur,Joypur,TPM,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202429,Single,SCATFORM,15.7392,JFMC,Joypur,Joypur,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202430,Single,SCATFORM,11.5549,JFMC,Mohini Nagar,Mohini Nagar,ANR,Block,Matai,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202431,Single,SCATFORM,5.32555,JFMC,Joykatpur,Joykatpur,ANR,Block,Matai,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202432,Single,SCATFORM,11.8032,JFMC,Joykatpur,Joykatpur,ANR,Block,Matai,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202433,Single,SCATFORM,22.8971,JFMC,Joykatpur,Joykatpur,TPM,Block,Matai,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202435,Single,SCATFORM,10.8354,JFMC,Batuabari,Batuabari,ANR,Block,Matai,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202436,Single,SCATFORM,22.8536,JFMC,Batuabari,Batuabari,TPM,Block,Matai,South Tripura,Bagafa,Hrishyamukh,Nil,Beat Officer,
2024-25,BGF202437,Single,SCATFORM,4.473,JFMC,Valasa,Valasa,ANR,Block,Manpathar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202438,Single,SCATFORM,5.86761,JFMC,Taj,Taj,ANR,Block,Manpathar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202439,Single,SCATFORM,2.24385,JFMC,Taj,Taj,Others,Block,Manpathar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202440,Single,SCATFORM,5.44946,JFMC,Takma,Takma,ANR,Block,Manpathar,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,BGF202446,Single,SCATFORM,17.0357,JFMC,Laxmicherra,Laxmicherra,ANR,Block,Laxmicherra,South Tripura,Bagafa,Bagafa,Nil,Beat Officer,
2024-25,SBM24020 Plot-I,Single,SCATFORM,6.67462,JFMC,B.K. Roaja,B.K. Roaja,ANR,Block,Bankul,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24020 Plot-II,Single,SCATFORM,3.28236,JFMC,B.K. Roaja,B.K. Roaja,ANR,Block,Bankul,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24003,Single,SCATFORM,4.97977,JFMC,Kaladhepha,Kaladhepha,ANR,Block,Manubazar,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24027,Single,SCATFORM,6.72847,JFMC,Joysing Para,Joysing Para,ANR,Block,Sankartila,South Tripura,Sabroom,Srinagar,Nil,Beat Officer,
2024-25,SBM24024,Single,SCATFORM,11.2596,JFMC,B.K Roaja,B.K Roaja,ANR,Block,Bankul,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24015,Single,SCATFORM,13.6514,JFMC,Salka,Salka,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24016,Single,SCATFORM,7.68008,JFMC,Mwchang,Mwchang,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24017,Single,SCATFORM,8.53343,JFMC,Manoranjan Para,Manoranjan Para,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24018 Plot-I,Single,SCATFORM,2.34103,JFMC,Ghagrabasti,Ghagrabasti,ANR,Block,Baishnapur,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24018 Plot-II,Single,SCATFORM,1.03704,JFMC,Ghagrabasti,Ghagrabasti,ANR,Block,Baishnapur,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24019,Single,SCATFORM,1.60359,JFMC,Dakshin Bijoypur,Dakshin Bijoypur,ANR,Block,Baishnapur,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24021 Plot-I,Single,SCATFORM,8.05378,JFMC,Salka,Salka,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24021 Plot-II,Single,SCATFORM,3.08886,JFMC,Salka,Salka,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24023,Single,SCATFORM,1.4345,JFMC,South Baishnapur,South Baishnapur,ANR,Block,Baishnapur,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24022,Single,SCATFORM,5.9409,JFMC,Mwchang,Mwchang,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24025,Single,SCATFORM,4.99904,JFMC,Salka,Salka,Others,Block,Magroom,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24026,Single,SCATFORM,2.67117,JFMC,B.K. Roaja,B.K. Roaja,Others,Block,Bankul,South Tripura,Sabroom,Bankul,Nil,Beat Officer,
2024-25,SBM24028,Single,SCATFORM,12.3527,JFMC,Ramchan Para,Ramchan Para,ANR,Block,Sankartila,South Tripura,Sabroom,Srinagar,Nil,Beat Officer,
2024-25,SBM24030,Single,SCATFORM,4.20081,JFMC,Joysing Para,Joysing Para,ANR,Block,Sankartilla,South Tripura,Sabroom,Srinagar,Nil,Beat Officer,
2024-25,SBM24029,Single,SCATFORM,11.0061,JFMC,Bhangamura,Bhangamura,ANR,Block,Amlighat,South Tripura,Sabroom,Srinagar,Nil,Beat Officer,
2024-25,SBM24031,Single,SCATFORM,6.37176,JFMC,Ramchan Para,Ramchan Para,ANR,Block,Sankartilla,South Tripura,Sabroom,Srinagar,Nil,Beat Officer,
2024-25,SBM24032,Single,SCATFORM,1.17384,JFMC,Joysing Para,Joysing Para,TPM,Block,Sankartilla,South Tripura,Sabroom,Srinagar,Nil,Beat Officer,
2024-25,SBM24001,Single,SCATFORM,10.404,JFMC,Ananda Kumar,Ananda Kumar,ANR,Block,Bhuratali,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24002,Single,SCATFORM,4.16498,JFMC,Fulchari,Fulchari,ANR,Block,Manubazar,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24005,Single,SCATFORM,20.0206,JFMC,Mandali Para,Mandali Para,ANR,Block,Betaga,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24006,Single,SCATFORM,10.2575,JFMC,Boli Para,Boli Para,ANR,Block,Betaga,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24007,Single,SCATFORM,8.48129,JFMC,Uttar Betaga,Uttar Betaga,ANR,Block,Betaga,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24008 Plot-I,Single,SCATFORM,4.75835,JFMC,Ananda Kumar,Ananda Kumar,ANR,Block,Bhuratali,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24004,Single,SCATFORM,10.4585,JFMC,Harbatali,Harbatali,ANR,Block,Betaga,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24008 Plot-II,Single,SCATFORM,0.95407,JFMC,Ananda Kumar,Ananda Kumar,ANR,Block,Bhuratali,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24009,Single,SCATFORM,10.2351,JFMC,Fulchari,Fulchari,ANR,Block,Manubazar,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
2024-25,SBM24010,Single,SCATFORM,1.72767,JFMC,Kaladhepha,Kaladhepha,ANR,Block,Manubazar,South Tripura,Sabroom,Satchand,Nil,Beat Officer,
